path,loaded,symbol_functions,scanned_functions,functions_with_unknown,analysis_failures,instructions,known,unknown,calls,unresolved_calls,has_main,main_reachable_functions,main_raw_dcir,main_external_calls,error,main_error
"/mnt/data/kos_corpus_0038/dreamcast/library/library-test.elf",1,1216,1216,0,0,88215,88215,0,4767,456,1,128,0,60,"",""
"/mnt/data/kos_corpus_0038/dreamcast/lightgun/basic/lightgun.elf",1,1210,1210,0,0,87701,87701,0,4695,449,1,124,0,51,"",""
"/mnt/data/kos_corpus_0038/dreamcast/lua/basic/lua.elf",1,1968,1968,1,0,143227,143224,3,8209,633,1,488,3,138,"",""
"/mnt/data/kos_corpus_0038/dreamcast/micropython/micropython.elf",1,1791,1791,0,0,123312,123312,0,6735,609,1,308,0,141,"",""
"/mnt/data/kos_corpus_0038/dreamcast/modem/basic/basic.elf",1,1272,1272,0,0,91976,91976,0,5177,516,1,181,0,128,"",""
"/mnt/data/kos_corpus_0038/dreamcast/modem/ppp/ppp.elf",1,1478,1478,0,0,113513,113513,0,6827,631,1,241,0,155,"",""
"/mnt/data/kos_corpus_0038/dreamcast/network/basic/basic.elf",1,1358,1358,0,0,104329,104329,0,6047,532,1,80,0,47,"",""
"/mnt/data/kos_corpus_0038/dreamcast/network/dns-client/dns-client.elf",1,1367,1367,0,0,106004,106004,0,6134,536,1,124,0,60,"",""
"/mnt/data/kos_corpus_0038/dreamcast/network/httpd/httpd.elf",1,1371,1371,0,0,105740,105740,0,6170,538,1,174,0,77,"",""
"/mnt/data/kos_corpus_0038/dreamcast/network/isp-settings/isp-settings.elf",1,1208,1208,0,0,88173,88173,0,4742,454,1,81,0,74,"",""
"/mnt/data/kos_corpus_0038/dreamcast/network/ntp/ntp.elf",1,1375,1375,0,0,106963,106963,0,6173,535,1,158,0,67,"",""
"/mnt/data/kos_corpus_0038/dreamcast/network/ping/ping.elf",1,1357,1357,0,0,104304,104304,0,6043,533,1,112,0,51,"",""
"/mnt/data/kos_corpus_0038/dreamcast/network/ping6/ping.elf",1,1360,1360,0,0,104893,104893,0,6057,534,1,129,0,64,"",""
"/mnt/data/kos_corpus_0038/dreamcast/network/speedtest/speedtest.elf",1,1368,1368,0,0,106046,106046,0,6146,539,1,202,0,97,"",""
"/mnt/data/kos_corpus_0038/dreamcast/network/udpecho6/echo.elf",1,1362,1362,0,0,104730,104730,0,6083,536,1,187,0,96,"",""
"/mnt/data/kos_corpus_0038/dreamcast/parallax/bubbles/bubbles.elf",1,1223,1223,0,0,88972,88972,0,4782,449,1,165,0,53,"",""
"/mnt/data/kos_corpus_0038/dreamcast/parallax/delay_cube/delay_cube.elf",1,1227,1227,0,0,88779,88779,0,4778,449,1,170,0,52,"",""
"/mnt/data/kos_corpus_0038/dreamcast/parallax/font/font.elf",1,1222,1222,0,0,89242,89242,0,4813,454,1,209,0,69,"",""
"/mnt/data/kos_corpus_0038/dreamcast/parallax/raster_melt/raster_melt.elf",1,1616,1616,0,0,150339,150339,0,6409,814,1,632,0,439,"",""
"/mnt/data/kos_corpus_0038/dreamcast/parallax/rotocube/rotocube.elf",1,1226,1226,0,0,89499,89499,0,4766,449,1,169,0,52,"",""
"/mnt/data/kos_corpus_0038/dreamcast/parallax/serpent_dma/serpent.elf",1,1250,1250,0,0,91054,91054,0,4937,454,1,231,0,65,"",""
"/mnt/data/kos_corpus_0038/dreamcast/parallax/sinus/sinus.elf",1,1214,1214,0,0,88201,88201,0,4730,449,1,150,0,52,"",""
"/mnt/data/kos_corpus_0038/dreamcast/png/example.elf",1,1464,1464,0,0,124853,124853,0,5971,520,1,479,0,154,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pthread/general/general_pthread_test.elf",1,1235,1235,0,0,88852,88852,0,4851,465,1,143,0,111,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/bumpmap/bump.elf",1,1217,1217,0,0,88639,88639,0,4765,456,1,230,0,91,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/cheap_shadow/shadow.elf",1,1213,1213,0,0,88107,88107,0,4724,449,1,155,0,59,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/modifier_volume/modifier.elf",1,1214,1214,0,0,88464,88464,0,4729,450,1,154,0,57,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/modifier_volume_tex/modifier.elf",1,1218,1218,0,0,89077,89077,0,4778,452,1,192,0,68,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/modifier_volume_zclip/example.elf",1,1410,1410,0,0,118341,118341,0,5777,513,1,440,0,146,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/palette/4bpp/4bpp.elf",1,1208,1208,0,0,87817,87817,0,4705,449,1,156,0,52,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/palette/8bpp/8bpp.elf",1,1208,1208,0,0,87805,87805,0,4705,449,1,156,0,52,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/palette/wormhole/wormhole.elf",1,1212,1212,0,0,88188,88188,0,4712,449,1,163,0,52,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/plasma/plasma.elf",1,1213,1213,0,0,88142,88142,0,4712,449,1,164,0,52,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/pvrline/pvrline.elf",1,1209,1209,0,0,88222,88222,0,4736,449,1,161,0,57,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/pvrmark/pvrmark.elf",1,1212,1212,0,0,88048,88048,0,4720,453,1,157,0,60,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/pvrmark_strips/pvrmark_strips.elf",1,1212,1212,0,0,88092,88092,0,4726,453,1,158,0,60,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/pvrmark_strips_direct/pvrmark_strips_direct.elf",1,1210,1210,0,0,88018,88018,0,4714,449,1,155,0,59,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/texture_render/texture_render.elf",1,1212,1212,0,0,88137,88137,0,4734,451,1,178,0,59,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/yuv_converter/YUV420/yuv420.elf",1,1209,1209,0,0,87980,87980,0,4727,449,1,216,0,87,"",""
"/mnt/data/kos_corpus_0038/dreamcast/pvr/yuv_converter/YUV422/yuv422.elf",1,1210,1210,0,0,88061,88061,0,4733,449,1,219,0,87,"",""
"/mnt/data/kos_corpus_0038/dreamcast/raylib/raytris/raytris.elf",1,2692,2692,0,0,228417,228417,0,11092,1594,1,626,0,240,"",""
"/mnt/data/kos_corpus_0038/dreamcast/rumble/rumble.elf",1,1230,1230,0,0,89878,89878,0,4879,454,1,205,0,75,"",""
"/mnt/data/kos_corpus_0038/dreamcast/sdl/sound/sdl_sound.elf",1,1409,1409,0,0,108546,108546,0,5407,570,1,317,0,163,"",""
"/mnt/data/kos_corpus_0038/dreamcast/sound/cdda/basic_cdda/basic_cdda.elf",1,1208,1208,0,0,87643,87643,0,4692,449,1,101,0,54,"",""
"/mnt/data/kos_corpus_0038/dreamcast/sound/ghettoplay-vorbis/ghettoplay.elf",1,1428,1428,0,0,127981,127981,0,5904,627,1,391,0,202,"",""
"/mnt/data/kos_corpus_0038/dreamcast/sound/hello-adx/libADXplay.elf",1,1223,1223,0,0,88803,88803,0,4773,457,1,232,0,113,"",""
"/mnt/data/kos_corpus_0038/dreamcast/sound/hello-mp3/mp3test.elf",1,1361,1361,0,0,111228,111228,0,5210,484,1,267,0,98,"",""
"/mnt/data/kos_corpus_0038/dreamcast/sound/hello-ogg/vorbistest.elf",1,1324,1324,0,0,103858,103858,0,5342,540,1,298,0,184,"",""
"/mnt/data/kos_corpus_0038/dreamcast/sound/hello-opus/opustest.elf",1,1417,1417,0,0,132547,132547,0,5712,547,1,297,0,125,"",""
"/mnt/data/kos_corpus_0038/dreamcast/sound/multi-stream/multistream.elf",1,1221,1221,0,0,88511,88511,0,4772,454,1,211,0,83,"",""
"/mnt/data/kos_corpus_0038/dreamcast/sound/sfx/sfx.elf",1,1208,1208,0,0,87814,87814,0,4713,449,1,162,0,64,"",""
"/mnt/data/kos_corpus_0038/dreamcast/sound/sfxbuf/sfxbuf.elf",1,1209,1209,0,0,88035,88035,0,4740,449,1,163,0,61,"",""
"/mnt/data/kos_corpus_0038/dreamcast/tsunami/banner/banner.elf",1,2006,2006,0,0,181683,181683,0,7908,1151,1,772,0,558,"",""
"/mnt/data/kos_corpus_0038/dreamcast/tsunami/font/font.elf",1,1871,1871,0,0,170709,170709,0,7241,896,1,753,0,473,"",""
"/mnt/data/kos_corpus_0038/dreamcast/tsunami/genmenu/genmenu.elf",1,1602,1602,0,0,121082,121082,0,6317,822,1,288,0,138,"",""
"/mnt/data/kos_corpus_0038/dreamcast/video/bfont/bfont.elf",1,1208,1208,0,0,87655,87655,0,4701,449,1,124,0,55,"",""
"/mnt/data/kos_corpus_0038/dreamcast/video/minifont/minifont.elf",1,1209,1209,0,0,87658,87658,0,4686,449,1,80,0,45,"",""
"/mnt/data/kos_corpus_0038/dreamcast/video/multibuffer/multibuffer.elf",1,1207,1207,0,0,87635,87635,0,4692,449,1,152,0,69,"",""
"/mnt/data/kos_corpus_0038/dreamcast/video/palmenu/palmenu.elf",1,1207,1207,0,0,87646,87646,0,4696,449,1,103,0,53,"",""
"/mnt/data/kos_corpus_0038/dreamcast/video/screenshot/screenshot.elf",1,1207,1207,0,0,87690,87690,0,4692,449,1,136,0,52,"",""
"/mnt/data/kos_corpus_0038/dreamcast/vmu/vmu_beep/beep.elf",1,1226,1226,0,0,89584,89584,0,4851,477,1,221,0,94,"",""
"/mnt/data/kos_corpus_0038/dreamcast/vmu/vmu_game/vmu_game.elf",1,1212,1212,0,0,87701,87701,0,4706,449,1,173,0,64,"",""
"/mnt/data/kos_corpus_0038/dreamcast/vmu/vmu_lcd/lcd.elf",1,1223,1223,0,0,89853,89853,0,4735,449,1,132,0,52,"",""
"/mnt/data/kos_corpus_0038/dreamcast/vmu/vmu_pkg/vmu.elf",1,1213,1213,0,0,88241,88241,0,4733,450,1,121,0,62,"",""
